n_steps,audit_weight,streaming_classical_memory_bound,exposed_audit_probability,exposed_return_fidelity,optimal_local_strength,optimal_strategy,collective_classical_record_bound,coherent_memory_algebraic_score
8,0.01,0.995,0.5,1.0,0.0,no_record,0.995025251881154,1.0
8,0.02,0.99,0.5,1.0,0.0,no_record,0.9901020301937138,1.0
8,0.03,0.985,0.5,1.0,0.0,no_record,0.9852319033204638,1.0
8,0.04,0.98,0.5,1.0,0.0,no_record,0.9804164859785726,1.0
8,0.05,0.975,0.5,1.0,0.0,no_record,0.9756574397610112,1.0
8,0.06,0.97,0.5,1.0,0.0,no_record,0.9709564735726647,1.0
8,0.07,0.965,0.5,1.0,0.0,no_record,0.9663153439465615,1.0
8,0.08,0.9600000000000001,0.5,1.0,0.0,no_record,0.9617358552246078,1.0
8,0.09,0.9550000000000001,0.5,1.0,0.0,no_record,0.9572198595861733,1.0
8,0.1,0.9500000000000001,0.5,1.0,0.0,no_record,0.9527692569068709,1.0
8,0.11,0.9450000000000001,0.5,1.0,0.0,no_record,0.9483859944289073,1.0
8,0.12,0.94,0.5,1.0,0.0,no_record,0.9440720662234903,1.0
8,0.13,0.935,0.5,1.0,0.0,no_record,0.9398295124249849,1.0
8,0.14,0.9299999999999999,0.5,1.0,0.0,no_record,0.9356604182158392,1.0
8,0.15,0.9249999999999999,0.5,1.0,0.0,no_record,0.9315669125408017,1.0
8,0.16,0.9199999999999999,0.5,1.0,0.0,no_record,0.9275511665286389,1.0
8,0.17,0.9149999999999999,0.5,1.0,0.0,no_record,0.9236153915995027,1.0
8,0.18,0.91,0.5,1.0,0.0,no_record,0.9197618372363072,1.0
8,0.19,0.905,0.5,1.0,0.0,no_record,0.9159927883990299,1.0
8,0.2,0.9,0.5,1.0,0.0,no_record,0.9123105625617661,1.0
8,0.21,0.895,0.5,1.0,0.0,no_record,0.9087175063537162,1.0
8,0.22,0.89,0.5,1.0,0.0,no_record,0.9052159917870962,1.0
8,0.23,0.885,0.5,1.0,0.0,no_record,0.9018084120572888,1.0
8,0.24,0.88,0.5,1.0,0.0,no_record,0.8984971769034256,1.0
8,0.25,0.875,0.5,1.0,0.0,no_record,0.8952847075210475,1.0
8,0.26,0.87,0.5,1.0,0.0,no_record,0.8921734310225515,1.0
8,0.27,0.865,0.5,1.0,0.0,no_record,0.8891657744458009,1.0
8,0.28,0.86,0.5,1.0,0.0,no_record,0.8862641583165594,1.0
8,0.29,0.855,0.5,1.0,0.0,no_record,0.8834709897762802,1.0
8,0.3,0.85,0.5,1.0,0.0,no_record,0.8807886552931954,1.0
8,0.31,0.845,0.5,1.0,0.0,no_record,0.8782195129815489,1.0
8,0.32,0.84,0.5,1.0,0.0,no_record,0.8757658845611187,1.0
8,0.33,0.835,0.5,1.0,0.0,no_record,0.8734300469967569,1.0
8,0.34,0.83,0.5,1.0,0.0,no_record,0.8712142238654117,1.0
8,0.35000000000000003,0.825,0.5,1.0,0.0,no_record,0.869120576505835,1.0
8,0.36,0.8200000000000001,0.5,1.0,0.0,no_record,0.8671511950137164,1.0
8,0.37,0.815,0.5,1.0,0.0,no_record,0.8653080891521566,1.0
8,0.38,0.81,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
8,0.39,0.8049999999999999,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
8,0.4,0.8,0.5,1.0,0.0,no_record,0.860555127546399,1.0
8,0.41000000000000003,0.7949999999999999,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
8,0.42,0.79,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
8,0.43,0.785,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
8,0.44,0.78,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
8,0.45,0.775,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
8,0.46,0.77,0.5,1.0,0.0,no_record,0.854682957019364,1.0
8,0.47000000000000003,0.765,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
8,0.48,0.76,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
8,0.49,0.755,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
8,0.5,0.75,0.5,1.0,0.0,no_record,0.8535533905932737,1.0
8,0.51,0.745,0.5,1.0,0.0,no_record,0.8536240942017385,1.0
8,0.52,0.74,0.5,1.0,0.0,no_record,0.8538361202590827,1.0
8,0.53,0.735,0.5,1.0,0.0,no_record,0.8541892149684968,1.0
8,0.54,0.73,0.5,1.0,0.0,no_record,0.8546829570193639,1.0
8,0.55,0.725,0.5,1.0,0.0,no_record,0.8553167600887974,1.0
8,0.56,0.72,0.5,1.0,0.0,no_record,0.8560898762952971,1.0
8,0.5700000000000001,0.715,0.5,1.0,0.0,no_record,0.8570014005574769,1.0
8,0.58,0.71,0.5,1.0,0.0,no_record,0.8580502757993631,1.0
8,0.59,0.7050000000000001,0.5,1.0,0.0,no_record,0.8592352989337211,1.0
8,0.6,0.7,0.5,1.0,0.0,no_record,0.860555127546399,1.0
8,0.61,0.6950000000000001,0.5,1.0,0.0,no_record,0.8620082871979591,1.0
8,0.62,0.69,0.5,1.0,0.0,no_record,0.8635931792539568,1.0
8,0.63,0.685,0.5,1.0,0.0,no_record,0.8653080891521566,1.0
8,0.64,0.6799999999999999,0.5,1.0,0.0,no_record,0.8671511950137164,1.0
8,0.65,0.675,0.5,1.0,0.0,no_record,0.869120576505835,1.0
8,0.66,0.6699999999999999,0.5,1.0,0.0,no_record,0.8712142238654117,1.0
8,0.67,0.6713094576843054,0.9999687014509875,0.004031599127708462,0.9999921751484512,equal_weak_measurement,0.8734300469967569,1.0
8,0.68,0.6812688721197226,0.9999715010669712,0.0040257856068195135,0.9999928750890701,equal_weak_measurement,0.8757658845611187,1.0
8,0.6900000000000001,0.6912283706511477,0.9999740876553286,0.004020161835390286,0.9999935217669478,equal_weak_measurement,0.8782195129815489,1.0
8,0.7000000000000001,0.7011879493763172,0.9999764768290723,0.004014718653221649,0.9999941190862215,equal_weak_measurement,0.8807886552931954,1.0
8,0.71,0.7111476046311552,0.9999786829035191,0.004009447481574837,0.9999946706264731,equal_weak_measurement,0.8834709897762802,1.0
8,0.72,0.7211073329718417,0.9999807190195766,0.004004340277666244,0.9999951796735705,equal_weak_measurement,0.8862641583165594,1.0
8,0.73,0.73106713115848,0.9999825972537915,0.00399938949337851,0.9999956492471967,equal_weak_measurement,0.8891657744458009,1.0
8,0.74,0.7410269961401951,0.9999843287167343,0.0039945880377372615,0.9999960821254599,equal_weak_measurement,0.8921734310225515,1.0
8,0.75,0.7509869250415276,0.9999859236411173,0.003989929242758432,0.9999964808669346,equal_weak_measurement,0.8952847075210475,1.0
8,0.76,0.7609469151499857,0.9999873914608282,0.0039854068323175,0.9999968478304306,equal_weak_measurement,0.8984971769034256,1.0
8,0.77,0.770906963904641,0.9999887408819252,0.003981014893732677,0.9999971851927505,equal_weak_measurement,0.9018084120572888,1.0
8,0.78,0.7808670688856746,0.999989979946514,0.00397674785178956,0.9999974949646654,equal_weak_measurement,0.9052159917870962,1.0
8,0.79,0.7908272278047767,0.9999911160902959,0.003972600444965717,0.9999977790053092,equal_weak_measurement,0.9087175063537162,1.0
8,0.8,0.8007874384963176,0.9999921561944869,0.003968567703640258,0.9999980390351629,equal_weak_measurement,0.9123105625617661,1.0
8,0.81,0.810747698909227,0.9999931066327264,0.00396464493009777,0.9999982766477868,equal_weak_measurement,0.9159927883990299,1.0
8,0.8200000000000001,0.8207080070995066,0.9999939733135104,0.003960827680156033,0.9999984933204323,equal_weak_measurement,0.9197618372363072,1.0
8,0.8300000000000001,0.8306683612233234,0.9999947617186243,0.003957111746265642,0.9999986904236536,equal_weak_measurement,0.9236153915995027,1.0
8,0.84,0.8406287595306324,0.9999954769380014,0.003953493141945625,0.9999988692300251,equal_weak_measurement,0.9275511665286389,1.0
8,0.85,0.8505892003592834,0.9999961237013746,0.003949968087433187,0.9999990309220568,equal_weak_measurement,0.9315669125408017,1.0
